"","choice","income","price","text"
"350","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"351","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"352","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"353","colgate",70000,2.5,"
I purchased Colgate whitening toothpaste with fluoride."
"354","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"355","colgate",70000,2.5,"
I purchased the Colgate whitening toothpaste with fluoride for $2.5."
"356","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"357","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride for $2.5."
"358","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"359","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"360","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride for $2.5."
"361","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"362","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"363","colgate",70000,2.5,"
I purchased the Colgate whitening toothpaste with fluoride."
"364","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"365","colgate",70000,2.5," I purchased Colgate whitening toothpaste with fluoride."
"366","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride for $2.5."
"367","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride, price $2.5."
"368","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"369","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"370","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"371","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"372","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"373","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"374","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride for $2.5."
"375","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride, price $2.5."
"376","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"377","colgate",70000,2.5," I purchased Colgate whitening toothpaste with fluoride."
"378","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"379","colgate",70000,2.5,"
I purchased the Colgate whitening toothpaste with fluoride for $2.5."
"380","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"381","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride, priced at $2.5."
"382","colgate",70000,2.5,"
I purchased the Colgate whitening toothpaste with fluoride."
"383","colgate",70000,2.5," I purchased the Colgate whitening toothpaste with fluoride."
"384","colgate",70000,2.5,"
I purchased the Colgate whitening toothpaste with fluoride for $2.5."
"385","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, priced $2.75."
"386","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"387","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"388","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride."
"389","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"390","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride, price $2.75."
"391","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"392","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, for $2.75."
"393","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"394","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride, for $2.75."
"395","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, price $2.75."
"396","colgate",70000,2.75,"
I purchased the Colgate Whitening toothpaste with fluoride."
"397","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"398","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"399","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"400","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride."
"401","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"402","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"403","colgate",70000,2.75," I purchased Colgate whitening toothpaste with fluoride."
"404","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"405","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"406","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride, at a price of $2.75."
"407","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride, price $2.75."
"408","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride, price $2.75."
"409","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"410","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"411","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"412","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"413","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"414","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"415","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"416","colgate",70000,2.75," I purchased Colgate whitening toothpaste with fluoride."
"417","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"418","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"419","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"420","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"421","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"422","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"423","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"424","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"425","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"426","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride, for $2.75."
"427","colgate",70000,2.75," I purchased the Colgate Whitening Toothpaste with Fluoride."
"428","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride."
"429","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"430","colgate",70000,2.75," I purchased Colgate whitening toothpaste with fluoride."
"431","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, for $2.75."
"432","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, price $2.75."
"433","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"434","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"435","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, for $2.75."
"436","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"437","colgate",70000,2.75," I purchased Colgate whitening toothpaste with fluoride."
"438","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"439","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride."
"440","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"441","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"442","colgate",70000,2.75," I purchased the Colgate Whitening Toothpaste with Fluoride."
"443","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"444","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride."
"445","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, priced at $2.75."
"446","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"447","colgate",70000,2.75,"
I purchased Colgate whitening toothpaste with fluoride, price $2.75."
"448","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride."
"449","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride."
"450","crest",70000,2.75," I purchased Crest whitening toothpaste with fluoride."
"451","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, for $2.75."
"452","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride."
"453","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"454","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"455","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride - $2.75."
"456","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, price $2.75."
"457","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"458","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, for a price of $2.75."
"459","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"460","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"461","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"462","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"463","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"464","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride."
"465","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"466","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride, for $2.75."
"467","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, price $2.75."
"468","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride."
"469","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, for $2.75."
"470","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride."
"471","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"472","colgate",70000,2.75,"
I purchased Colgate whitening toothpaste with fluoride."
"473","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride at a price of $2.75."
"474","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"475","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"476","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, for $2.75."
"477","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"478","colgate",70000,2.75," I purchased the Colgate Whitening Toothpaste with Fluoride."
"479","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, price $2.75."
"480","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"481","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, for $2.75."
"482","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride."
"483","colgate",70000,2.75,"
I purchased the Colgate whitening toothpaste with fluoride for $2.75."
"484","colgate",70000,2.75," I purchased the Colgate whitening toothpaste with fluoride, for $2.75."
